prioridad,id,probabilidad_churn,churn_real,contactar,fraccion_clientes,recall_acumulado
9628,222,0.01650898199411015,0,False,0.6877142857142857,0.9607293127629734
9629,8740,0.016504219398161487,0,False,0.6877857142857143,0.9607293127629734
9630,30524,0.016502840210793467,0,False,0.6878571428571428,0.9607293127629734
9631,39926,0.016481754690915194,0,False,0.6879285714285714,0.9607293127629734
9632,39805,0.016480171914378203,0,False,0.688,0.9607293127629734
9633,44201,0.01647957820418312,0,False,0.6880714285714286,0.9607293127629734
9634,2336,0.01647566395387734,0,False,0.6881428571428572,0.9607293127629734
9635,3280,0.01646956895467098,0,False,0.6882142857142857,0.9607293127629734
9636,58696,0.01645659179099881,0,False,0.6882857142857143,0.9607293127629734
9637,39845,0.016449346083038486,0,False,0.6883571428571429,0.9607293127629734
9638,21643,0.016448771904311977,0,False,0.6884285714285714,0.9607293127629734
9639,67775,0.016434706777038163,0,False,0.6885,0.9607293127629734
9640,69400,0.016427486496486534,0,False,0.6885714285714286,0.9607293127629734
9641,237,0.01641989791179393,0,False,0.6886428571428571,0.9607293127629734
9642,63308,0.016418872732956953,0,False,0.6887142857142857,0.9607293127629734
9643,24039,0.016414005358408028,0,False,0.6887857142857143,0.9607293127629734
9644,54916,0.01640786761782203,0,False,0.6888571428571428,0.9607293127629734
9645,6048,0.016407651193756558,0,False,0.6889285714285714,0.9607293127629734
9646,41346,0.01638835660447498,0,False,0.689,0.9607293127629734
9647,62804,0.016383828320792732,0,False,0.6890714285714286,0.9607293127629734
9648,31749,0.016380819021657195,0,False,0.6891428571428572,0.9607293127629734
9649,46004,0.016379897463018427,0,False,0.6892142857142857,0.9607293127629734
9650,17387,0.016377688826416457,0,False,0.6892857142857143,0.9607293127629734
9651,50928,0.016371508996529942,0,False,0.6893571428571429,0.9607293127629734
9652,23291,0.016364677185326876,0,False,0.6894285714285714,0.9607293127629734
9653,61181,0.016359130868511717,0,False,0.6895,0.9607293127629734
9654,39736,0.016355133858184347,0,False,0.6895714285714286,0.9607293127629734
9655,8965,0.016350567372949258,0,False,0.6896428571428571,0.9607293127629734
9656,11914,0.01634025914769287,0,False,0.6897142857142857,0.9607293127629734
9657,65105,0.016330362872613923,0,False,0.6897857142857143,0.9607293127629734
9658,13766,0.016326184480776527,0,False,0.6898571428571428,0.9607293127629734
9659,47111,0.01632590748215821,0,False,0.6899285714285714,0.9607293127629734
9660,39510,0.01631701473006782,0,False,0.69,0.9607293127629734
9661,9785,0.016311306811843437,0,False,0.6900714285714286,0.9607293127629734
9662,44457,0.01630864467810521,0,False,0.6901428571428572,0.9607293127629734
9663,17606,0.016304101267239815,0,False,0.6902142857142857,0.9607293127629734
9664,12322,0.01630273908565872,0,False,0.6902857142857143,0.9607293127629734
9665,63468,0.016301661017575325,0,False,0.6903571428571429,0.9607293127629734
9666,68833,0.016293364460181075,0,False,0.6904285714285714,0.9607293127629734
9667,37484,0.016291442990017044,0,False,0.6905,0.9607293127629734
9668,10216,0.016287941123104454,0,False,0.6905714285714286,0.9607293127629734
9669,51351,0.016278728242539526,0,False,0.6906428571428571,0.9607293127629734
9670,54171,0.016275191083359966,0,False,0.6907142857142857,0.9607293127629734
9671,49658,0.016271389000334886,0,False,0.6907857142857143,0.9607293127629734
9672,54182,0.01626854334710159,0,False,0.6908571428571428,0.9607293127629734
9673,51401,0.016265939905836885,0,False,0.6909285714285714,0.9607293127629734
9674,64509,0.01624871455972678,0,False,0.691,0.9607293127629734
9675,8865,0.016246275929600935,0,False,0.6910714285714286,0.9607293127629734
9676,42975,0.01623800552515909,0,False,0.6911428571428572,0.9607293127629734
9677,23058,0.016226428855329492,0,False,0.6912142857142857,0.9607293127629734
9678,32260,0.016226263852330003,0,False,0.6912857142857143,0.9607293127629734
9679,52293,0.016211082064108012,0,False,0.6913571428571429,0.9607293127629734
9680,3073,0.01620352091576468,0,False,0.6914285714285714,0.9607293127629734
9681,53062,0.016200476150732106,0,False,0.6915,0.9607293127629734
9682,27975,0.016192129933465995,0,False,0.6915714285714286,0.9607293127629734
9683,42163,0.016190463924715796,0,False,0.6916428571428571,0.9607293127629734
9684,10016,0.01618747413154228,0,False,0.6917142857142857,0.9607293127629734
9685,41343,0.01618345807592833,0,False,0.6917857142857143,0.9607293127629734
9686,6148,0.016178066697899802,0,False,0.6918571428571428,0.9607293127629734
9687,20184,0.01617783529515791,0,False,0.6919285714285714,0.9607293127629734
9688,16439,0.01616819754216817,0,False,0.692,0.9607293127629734
9689,6509,0.016164791073359417,0,False,0.6920714285714286,0.9607293127629734
9690,33094,0.01616421263045538,0,False,0.6921428571428572,0.9607293127629734
9691,51441,0.01615684391588097,0,False,0.6922142857142857,0.9607293127629734
9692,10217,0.016155021603863687,0,False,0.6922857142857143,0.9607293127629734
9693,51530,0.016147544242273063,0,False,0.6923571428571429,0.9607293127629734
9694,1597,0.016140467997709556,1,False,0.6924285714285714,0.9614305750350631
9695,42708,0.01613915201323723,0,False,0.6925,0.9614305750350631
9696,17177,0.016138709707983846,0,False,0.6925714285714286,0.9614305750350631
9697,67971,0.01613720168467464,0,False,0.6926428571428571,0.9614305750350631
9698,25334,0.016135892481201095,0,False,0.6927142857142857,0.9614305750350631
9699,21721,0.016123806714792903,0,False,0.6927857142857143,0.9614305750350631
9700,16930,0.01611837686099122,0,False,0.6928571428571428,0.9614305750350631
9701,38733,0.01611510651438006,0,False,0.6929285714285714,0.9614305750350631
9702,39593,0.01611104537357277,0,False,0.693,0.9614305750350631
9703,52098,0.016091728288956515,0,False,0.6930714285714286,0.9614305750350631
9704,52645,0.016088178582430574,0,False,0.6931428571428572,0.9614305750350631
9705,34373,0.016085107730414407,0,False,0.6932142857142857,0.9614305750350631
9706,61329,0.01607551593640285,0,False,0.6932857142857143,0.9614305750350631
9707,24611,0.01607403227872067,0,False,0.6933571428571429,0.9614305750350631
9708,42066,0.0160564525213918,0,False,0.6934285714285714,0.9614305750350631
9709,16946,0.016055074646227168,0,False,0.6935,0.9614305750350631
9710,25251,0.016043719035708035,0,False,0.6935714285714286,0.9614305750350631
9711,32119,0.016037445436100535,0,False,0.6936428571428571,0.9614305750350631
9712,54803,0.016003648049451938,0,False,0.6937142857142857,0.9614305750350631
9713,66738,0.01600218628259574,0,False,0.6937857142857143,0.9614305750350631
9714,33667,0.015996305881418673,1,False,0.6938571428571428,0.9621318373071529
9715,3980,0.015991711086517063,0,False,0.6939285714285715,0.9621318373071529
9716,10339,0.015987867931082037,0,False,0.694,0.9621318373071529
9717,33198,0.015971399970528214,0,False,0.6940714285714286,0.9621318373071529
9718,55573,0.015969921948845466,0,False,0.6941428571428572,0.9621318373071529
9719,33126,0.01596065148133654,0,False,0.6942142857142857,0.9621318373071529
9720,22983,0.015958380728069148,0,False,0.6942857142857143,0.9621318373071529
9721,23770,0.015947336976021676,0,False,0.6943571428571429,0.9621318373071529
9722,40933,0.015947048897964094,0,False,0.6944285714285714,0.9621318373071529
9723,17337,0.01594345327457205,0,False,0.6945,0.9621318373071529
9724,38062,0.015925218272329286,0,False,0.6945714285714286,0.9621318373071529
9725,33471,0.015915979767617078,0,False,0.6946428571428571,0.9621318373071529
9726,446,0.015903791531339678,0,False,0.6947142857142857,0.9621318373071529
9727,21659,0.015902604847158233,0,False,0.6947857142857143,0.9621318373071529
9728,66731,0.01589341431037806,0,False,0.6948571428571428,0.9621318373071529
9729,69095,0.0158909191493288,0,False,0.6949285714285715,0.9621318373071529
9730,17838,0.015885174790672564,0,False,0.695,0.9621318373071529
9731,7887,0.015877753104473962,0,False,0.6950714285714286,0.9621318373071529
9732,9696,0.015868461474167133,0,False,0.6951428571428572,0.9621318373071529
9733,65675,0.015865721864704013,0,False,0.6952142857142857,0.9621318373071529
9734,47382,0.01586491924811238,0,False,0.6952857142857143,0.9621318373071529
9735,40149,0.01585149417258732,0,False,0.6953571428571429,0.9621318373071529
9736,48039,0.01584602767980663,1,False,0.6954285714285714,0.9628330995792427
9737,66866,0.015845545861670238,0,False,0.6955,0.9628330995792427
9738,64360,0.015843280189731235,0,False,0.6955714285714286,0.9628330995792427
9739,20851,0.0158404212877116,0,False,0.6956428571428571,0.9628330995792427
9740,22313,0.015836217120816835,0,False,0.6957142857142857,0.9628330995792427
9741,31616,0.01582519161169598,0,False,0.6957857142857143,0.9628330995792427
9742,1329,0.015822179109618747,0,False,0.6958571428571428,0.9628330995792427
9743,47340,0.015797084024149994,0,False,0.6959285714285715,0.9628330995792427
9744,18631,0.01579228108278165,0,False,0.696,0.9628330995792427
9745,4872,0.015791004049555846,0,False,0.6960714285714286,0.9628330995792427
9746,24619,0.01577823649377408,0,False,0.6961428571428572,0.9628330995792427
9747,12136,0.015775184693920637,0,False,0.6962142857142857,0.9628330995792427
9748,28095,0.015765443831738245,0,False,0.6962857142857143,0.9628330995792427
9749,36564,0.01575239094496834,0,False,0.6963571428571429,0.9628330995792427
9750,43085,0.015748657723911135,0,False,0.6964285714285714,0.9628330995792427
9751,45451,0.01574284944327237,0,False,0.6965,0.9628330995792427
9752,49164,0.015732291784498923,0,False,0.6965714285714286,0.9628330995792427
9753,3142,0.015726836200311577,0,False,0.6966428571428571,0.9628330995792427
9754,51660,0.015707132447746238,0,False,0.6967142857142857,0.9628330995792427
9755,59023,0.015706785234627662,0,False,0.6967857142857142,0.9628330995792427
9756,7035,0.01568529251805118,0,False,0.6968571428571428,0.9628330995792427
9757,14513,0.015682906415719077,0,False,0.6969285714285715,0.9628330995792427
9758,49352,0.0156766905242039,0,False,0.697,0.9628330995792427
9759,51099,0.015676632305341647,0,False,0.6970714285714286,0.9628330995792427
9760,27010,0.015673499700239436,0,False,0.6971428571428572,0.9628330995792427
9761,52984,0.01567284661559615,0,False,0.6972142857142857,0.9628330995792427
9762,24518,0.015648346734647003,0,False,0.6972857142857143,0.9628330995792427
9763,31702,0.01564696794458282,0,False,0.6973571428571429,0.9628330995792427
9764,1570,0.01564264748702783,0,False,0.6974285714285714,0.9628330995792427
9765,11,0.01563546578946517,0,False,0.6975,0.9628330995792427
9766,4368,0.015632655253122043,0,False,0.6975714285714286,0.9628330995792427
9767,52758,0.015623502444562634,0,False,0.6976428571428571,0.9628330995792427
9768,5239,0.015623155493869254,0,False,0.6977142857142857,0.9628330995792427
9769,56854,0.015622493596445424,0,False,0.6977857142857142,0.9628330995792427
9770,6290,0.015610746979943645,0,False,0.6978571428571428,0.9628330995792427
9771,49626,0.015608449255924235,0,False,0.6979285714285715,0.9628330995792427
9772,53436,0.015607848817573319,0,False,0.698,0.9628330995792427
9773,36058,0.015605693963113565,0,False,0.6980714285714286,0.9628330995792427
9774,13152,0.015589805796774487,0,False,0.6981428571428572,0.9628330995792427
9775,64036,0.01558636689823789,0,False,0.6982142857142857,0.9628330995792427
9776,10111,0.0155766236614172,0,False,0.6982857142857143,0.9628330995792427
9777,55296,0.0155490875038673,0,False,0.6983571428571429,0.9628330995792427
9778,63450,0.0155378483401079,0,False,0.6984285714285714,0.9628330995792427
9779,32612,0.01553046216344838,0,False,0.6985,0.9628330995792427
9780,61090,0.015526103427367675,0,False,0.6985714285714286,0.9628330995792427
9781,8795,0.015520762775454935,0,False,0.6986428571428571,0.9628330995792427
9782,46482,0.015517738875367976,0,False,0.6987142857142857,0.9628330995792427
9783,30735,0.015515644658346657,0,False,0.6987857142857142,0.9628330995792427
9784,3100,0.015510604891844705,0,False,0.6988571428571428,0.9628330995792427
9785,9920,0.015505733410264257,1,False,0.6989285714285715,0.9635343618513323
9786,68682,0.015503544409523085,0,False,0.699,0.9635343618513323
9787,1513,0.015469855375641285,0,False,0.6990714285714286,0.9635343618513323
9788,7780,0.01545434518515204,1,False,0.6991428571428572,0.9642356241234221
9789,20943,0.01544721829032372,0,False,0.6992142857142857,0.9642356241234221
9790,11935,0.015442159616433212,0,False,0.6992857142857143,0.9642356241234221
9791,44463,0.0154384544539357,0,False,0.6993571428571429,0.9642356241234221
9792,48741,0.015407116332512738,0,False,0.6994285714285714,0.9642356241234221
9793,8906,0.015400977884473938,0,False,0.6995,0.9642356241234221
9794,46573,0.015398006940911816,0,False,0.6995714285714286,0.9642356241234221
9795,32765,0.015395332424618867,0,False,0.6996428571428571,0.9642356241234221
9796,9931,0.015395170353702081,0,False,0.6997142857142857,0.9642356241234221
9797,51395,0.015393289084745089,0,False,0.6997857142857142,0.9642356241234221
9798,26765,0.015390759737327226,0,False,0.6998571428571428,0.9642356241234221
9799,2815,0.015386298851642527,0,False,0.6999285714285715,0.9642356241234221
9800,69551,0.015377380241125569,0,False,0.7,0.9642356241234221
9801,47522,0.0153721597043187,0,False,0.7000714285714286,0.9642356241234221
9802,57999,0.015370253648356154,0,False,0.7001428571428572,0.9642356241234221
9803,64904,0.015362805087648848,0,False,0.7002142857142857,0.9642356241234221
9804,59627,0.015350420565640892,0,False,0.7002857142857143,0.9642356241234221
9805,11959,0.015348976371239467,0,False,0.7003571428571429,0.9642356241234221
9806,34198,0.015347632572550217,0,False,0.7004285714285714,0.9642356241234221
9807,5945,0.015337524281196264,0,False,0.7005,0.9642356241234221
9808,13830,0.015333453993189259,0,False,0.7005714285714286,0.9642356241234221
9809,42477,0.015324613482400955,0,False,0.7006428571428571,0.9642356241234221
9810,66289,0.015314174441125488,0,False,0.7007142857142857,0.9642356241234221
9811,68703,0.015312409068561409,0,False,0.7007857142857142,0.9642356241234221
9812,62407,0.015309800080457006,0,False,0.7008571428571428,0.9642356241234221
9813,15276,0.015299889632226078,0,False,0.7009285714285715,0.9642356241234221
9814,9535,0.015299881438653714,0,False,0.701,0.9642356241234221
9815,62372,0.01528873677559366,0,False,0.7010714285714286,0.9642356241234221
9816,30254,0.015277308744734005,0,False,0.7011428571428572,0.9642356241234221
9817,50176,0.015275826373963741,0,False,0.7012142857142857,0.9642356241234221
9818,52120,0.015275801269311074,0,False,0.7012857142857143,0.9642356241234221
9819,52923,0.015252520208739602,0,False,0.7013571428571429,0.9642356241234221
9820,64320,0.01523929368323061,0,False,0.7014285714285714,0.9642356241234221
9821,62751,0.015238239088414998,0,False,0.7015,0.9642356241234221
9822,44964,0.015237717613657465,0,False,0.7015714285714286,0.9642356241234221
9823,32534,0.015226771393929509,0,False,0.7016428571428571,0.9642356241234221
9824,56162,0.015208510326333129,0,False,0.7017142857142857,0.9642356241234221
9825,9783,0.015206499952998775,0,False,0.7017857142857142,0.9642356241234221
9826,1539,0.015206426711905998,0,False,0.7018571428571428,0.9642356241234221
9827,36666,0.015200609656535522,0,False,0.7019285714285715,0.9642356241234221
9828,42872,0.015193437245507927,0,False,0.702,0.9642356241234221
9829,59259,0.015186788859239896,0,False,0.7020714285714286,0.9642356241234221
9830,31049,0.015173328855699697,0,False,0.7021428571428572,0.9642356241234221
9831,8374,0.015172595596940675,0,False,0.7022142857142857,0.9642356241234221
9832,51673,0.015172456954498514,0,False,0.7022857142857143,0.9642356241234221
9833,45501,0.015172179955914307,0,False,0.7023571428571429,0.9642356241234221
9834,48341,0.015165820825601863,0,False,0.7024285714285714,0.9642356241234221
9835,24580,0.015155565514146072,0,False,0.7025,0.9642356241234221
9836,4448,0.01515198078483505,0,False,0.7025714285714286,0.9642356241234221
9837,40017,0.015148494287075948,0,False,0.7026428571428571,0.9642356241234221
9838,47765,0.015134377529546697,0,False,0.7027142857142857,0.9642356241234221
9839,15387,0.015132930370860822,0,False,0.7027857142857142,0.9642356241234221
9840,50186,0.015122671052109442,0,False,0.7028571428571428,0.9642356241234221
9841,2071,0.015117319105627209,0,False,0.7029285714285715,0.9642356241234221
9842,24350,0.0151113257056828,0,False,0.703,0.9642356241234221
9843,46016,0.015102365344718524,0,False,0.7030714285714286,0.9642356241234221
9844,5184,0.01508871125397559,0,False,0.7031428571428572,0.9642356241234221
9845,23062,0.015088639699123009,0,False,0.7032142857142857,0.9642356241234221
9846,39573,0.015076353036472603,0,False,0.7032857142857143,0.9642356241234221
9847,37981,0.015073394974301848,0,False,0.7033571428571429,0.9642356241234221
9848,59658,0.015070374105869342,0,False,0.7034285714285714,0.9642356241234221
9849,43055,0.015061899521292074,0,False,0.7035,0.9642356241234221
9850,14305,0.015061815421269331,0,False,0.7035714285714286,0.9642356241234221
9851,34663,0.015056881837415957,0,False,0.7036428571428571,0.9642356241234221
9852,45251,0.015053619959101575,0,False,0.7037142857142857,0.9642356241234221
9853,24597,0.01504894143419588,0,False,0.7037857142857142,0.9642356241234221
9854,27551,0.015044213640987139,0,False,0.7038571428571428,0.9642356241234221
9855,14202,0.015042252258022679,0,False,0.7039285714285715,0.9642356241234221
9856,4427,0.015031356724333412,0,False,0.704,0.9642356241234221
9857,3490,0.015029805999423876,0,False,0.7040714285714286,0.9642356241234221
9858,11414,0.015021158899856725,0,False,0.7041428571428572,0.9642356241234221
9859,13082,0.014995771157628495,0,False,0.7042142857142857,0.9642356241234221
9860,55042,0.014980769432868715,0,False,0.7042857142857143,0.9642356241234221
9861,33839,0.014978319044529198,0,False,0.7043571428571429,0.9642356241234221
9862,69731,0.014974564422634671,0,False,0.7044285714285714,0.9642356241234221
9863,41757,0.014974441735577028,0,False,0.7045,0.9642356241234221
9864,16864,0.014971442806167974,0,False,0.7045714285714286,0.9642356241234221
9865,26211,0.014969734594786774,0,False,0.7046428571428571,0.9642356241234221
9866,33701,0.014949539358036175,0,False,0.7047142857142857,0.9642356241234221
9867,191,0.014947172386190175,0,False,0.7047857142857142,0.9642356241234221
9868,59780,0.014930786780835939,0,False,0.7048571428571428,0.9642356241234221
9869,38840,0.01493003195941044,1,False,0.7049285714285715,0.9649368863955119
9870,41265,0.014921218055447764,0,False,0.705,0.9649368863955119
9871,61100,0.014917293013569711,0,False,0.7050714285714286,0.9649368863955119
9872,49455,0.014912804018303718,0,False,0.7051428571428572,0.9649368863955119
9873,23926,0.014909694622301213,0,False,0.7052142857142857,0.9649368863955119
9874,67189,0.014905774398596009,0,False,0.7052857142857143,0.9649368863955119
9875,5769,0.01489931616635601,0,False,0.7053571428571429,0.9649368863955119
9876,6435,0.014885012645144009,0,False,0.7054285714285714,0.9649368863955119
9877,12664,0.014877793609909012,0,False,0.7055,0.9649368863955119
9878,69571,0.014874231011507411,0,False,0.7055714285714285,0.9649368863955119
9879,53593,0.01487394243286058,0,False,0.7056428571428571,0.9649368863955119
9880,15836,0.014866263648248343,0,False,0.7057142857142857,0.9649368863955119
9881,45743,0.014860903723956376,0,False,0.7057857142857142,0.9649368863955119
9882,60241,0.014859399938735824,0,False,0.7058571428571428,0.9649368863955119
9883,48204,0.01485041047490668,0,False,0.7059285714285715,0.9649368863955119
9884,15928,0.014848755475015041,0,False,0.706,0.9649368863955119
9885,45942,0.014844636747641301,0,False,0.7060714285714286,0.9649368863955119
9886,50562,0.014841237165786985,0,False,0.7061428571428572,0.9649368863955119
9887,33890,0.014828346730333423,0,False,0.7062142857142857,0.9649368863955119
9888,7627,0.014823086408177361,0,False,0.7062857142857143,0.9649368863955119
9889,51809,0.014820412929757724,0,False,0.7063571428571429,0.9649368863955119
9890,18191,0.014792428273341526,0,False,0.7064285714285714,0.9649368863955119
9891,38546,0.014788180361484675,0,False,0.7065,0.9649368863955119
9892,2349,0.014788084929526983,0,False,0.7065714285714285,0.9649368863955119
9893,43991,0.014784512494289262,0,False,0.7066428571428571,0.9649368863955119
9894,6360,0.014779665518930594,0,False,0.7067142857142857,0.9649368863955119
9895,19389,0.01475874429890695,0,False,0.7067857142857142,0.9649368863955119
9896,3155,0.014740144230745874,0,False,0.7068571428571429,0.9649368863955119
9897,11660,0.014739198799957913,0,False,0.7069285714285715,0.9649368863955119
9898,41314,0.014737413787317239,0,False,0.707,0.9649368863955119
9899,63231,0.014735592911463721,0,False,0.7070714285714286,0.9649368863955119
9900,19314,0.014726098838552259,0,False,0.7071428571428572,0.9649368863955119
9901,51770,0.014711990058490084,0,False,0.7072142857142857,0.9649368863955119
9902,55068,0.014709015534567448,0,False,0.7072857142857143,0.9649368863955119
9903,45933,0.014701598987563685,0,False,0.7073571428571429,0.9649368863955119
9904,22180,0.01470042126394366,0,False,0.7074285714285714,0.9649368863955119
9905,50544,0.014695960450009937,0,False,0.7075,0.9649368863955119
9906,68067,0.014675178055089005,0,False,0.7075714285714285,0.9649368863955119
9907,51181,0.014664226216330073,0,False,0.7076428571428571,0.9649368863955119
9908,53192,0.014662679378185339,0,False,0.7077142857142857,0.9649368863955119
9909,36519,0.01465151853609964,0,False,0.7077857142857142,0.9649368863955119
9910,53180,0.014651379259997176,0,False,0.7078571428571429,0.9649368863955119
9911,69658,0.014649308792935179,0,False,0.7079285714285715,0.9649368863955119
9912,34005,0.014641211294313127,0,False,0.708,0.9649368863955119
9913,29447,0.01464066276075978,0,False,0.7080714285714286,0.9649368863955119
9914,25031,0.014640268070779987,0,False,0.7081428571428572,0.9649368863955119
9915,33415,0.01463699781834909,0,False,0.7082142857142857,0.9649368863955119
9916,54044,0.014634615675426016,0,False,0.7082857142857143,0.9649368863955119
9917,20107,0.014624230674391185,0,False,0.7083571428571429,0.9649368863955119
9918,5695,0.014622122861593603,0,False,0.7084285714285714,0.9649368863955119
9919,955,0.014619260422141971,0,False,0.7085,0.9649368863955119
9920,64143,0.014618716286630156,0,False,0.7085714285714285,0.9649368863955119
9921,16114,0.014608168260823529,0,False,0.7086428571428571,0.9649368863955119
9922,40177,0.014600222481166946,0,False,0.7087142857142857,0.9649368863955119
9923,23620,0.01460000300039592,0,False,0.7087857142857142,0.9649368863955119
9924,8000,0.014588316136468141,0,False,0.7088571428571429,0.9649368863955119
9925,14663,0.014582008374788891,0,False,0.7089285714285715,0.9649368863955119
9926,8746,0.01457605552157399,1,False,0.709,0.9656381486676017
9927,49529,0.014575707464989894,0,False,0.7090714285714286,0.9656381486676017
9928,7332,0.014574391674049518,0,False,0.7091428571428572,0.9656381486676017
9929,29814,0.014572202098684954,0,False,0.7092142857142857,0.9656381486676017
9930,39648,0.014567557853598201,0,False,0.7092857142857143,0.9656381486676017
9931,24475,0.014564898703225533,0,False,0.7093571428571429,0.9656381486676017
9932,53696,0.014564148584686956,0,False,0.7094285714285714,0.9656381486676017
9933,64578,0.014552816837887535,0,False,0.7095,0.9656381486676017
9934,17422,0.014539705280964802,0,False,0.7095714285714285,0.9656381486676017
9935,38917,0.014536462340892639,0,False,0.7096428571428571,0.9656381486676017
9936,38325,0.014527257929315694,0,False,0.7097142857142857,0.9656381486676017
9937,2316,0.014526582835468177,0,False,0.7097857142857142,0.9656381486676017
9938,51840,0.014523331700023845,0,False,0.7098571428571429,0.9656381486676017
9939,24913,0.01452271324316204,0,False,0.7099285714285715,0.9656381486676017
9940,57822,0.01451283343701124,0,False,0.71,0.9656381486676017
9941,6622,0.014509970066257762,0,False,0.7100714285714286,0.9656381486676017
9942,44428,0.014500947342465565,0,False,0.7101428571428572,0.9656381486676017
9943,48195,0.014500551162102842,0,False,0.7102142857142857,0.9656381486676017
9944,32404,0.014497321979621268,0,False,0.7102857142857143,0.9656381486676017
9945,45267,0.014488682591816987,0,False,0.7103571428571429,0.9656381486676017
9946,11357,0.014482387882000965,0,False,0.7104285714285714,0.9656381486676017
9947,53904,0.014474841355868781,0,False,0.7105,0.9656381486676017
9948,60198,0.0144716617559473,0,False,0.7105714285714285,0.9656381486676017
9949,43273,0.014456557162724874,0,False,0.7106428571428571,0.9656381486676017
9950,57334,0.014455975039573896,0,False,0.7107142857142857,0.9656381486676017
9951,69147,0.014452699571245543,0,False,0.7107857142857142,0.9656381486676017
9952,38817,0.01444289786045184,0,False,0.7108571428571429,0.9656381486676017
9953,4050,0.01443108290418109,1,False,0.7109285714285715,0.9663394109396914
9954,35615,0.014419864054864702,0,False,0.711,0.9663394109396914
9955,51361,0.01441763442570141,0,False,0.7110714285714286,0.9663394109396914
9956,58102,0.014412383350470957,0,False,0.7111428571428572,0.9663394109396914
9957,3079,0.014409382179156164,0,False,0.7112142857142857,0.9663394109396914
9958,44419,0.014399246043886475,0,False,0.7112857142857143,0.9663394109396914
9959,43298,0.014398253723841363,0,False,0.7113571428571429,0.9663394109396914
9960,2185,0.014390775423978534,0,False,0.7114285714285714,0.9663394109396914
9961,28491,0.014385765741610358,0,False,0.7115,0.9663394109396914
9962,43955,0.01437019173594472,0,False,0.7115714285714285,0.9663394109396914
9963,18910,0.01436599895330138,0,False,0.7116428571428571,0.9663394109396914
9964,62740,0.014365610898308814,0,False,0.7117142857142857,0.9663394109396914
9965,66215,0.014355009799184736,0,False,0.7117857142857142,0.9663394109396914
9966,976,0.014345928702660311,0,False,0.7118571428571429,0.9663394109396914
9967,57983,0.014340423094837684,0,False,0.7119285714285715,0.9663394109396914
9968,67169,0.01433673754026723,0,False,0.712,0.9663394109396914
9969,26100,0.014336361651893205,0,False,0.7120714285714286,0.9663394109396914
9970,28112,0.014335055160235777,0,False,0.7121428571428572,0.9663394109396914
9971,5671,0.014333809916036718,0,False,0.7122142857142857,0.9663394109396914
9972,59633,0.014331912521321273,0,False,0.7122857142857143,0.9663394109396914
9973,17015,0.01432738709349392,0,False,0.7123571428571429,0.9663394109396914
9974,47807,0.01432167399518473,0,False,0.7124285714285714,0.9663394109396914
9975,25946,0.014321013491242218,0,False,0.7125,0.9663394109396914
9976,5437,0.01430981850164266,0,False,0.7125714285714285,0.9663394109396914
9977,37443,0.014309122585898738,0,False,0.7126428571428571,0.9663394109396914
9978,45091,0.01430264880726577,0,False,0.7127142857142857,0.9663394109396914
9979,6948,0.01429565660217016,0,False,0.7127857142857142,0.9663394109396914
9980,60549,0.014288641701269342,0,False,0.7128571428571429,0.9663394109396914
9981,68856,0.014278741720755047,0,False,0.7129285714285715,0.9663394109396914
9982,60955,0.014276022637111148,0,False,0.713,0.9663394109396914
9983,1524,0.014275283747197746,0,False,0.7130714285714286,0.9663394109396914
9984,53483,0.014243054641132812,0,False,0.7131428571428572,0.9663394109396914
9985,7307,0.014226229312828428,0,False,0.7132142857142857,0.9663394109396914
9986,66094,0.014226005517359095,0,False,0.7132857142857143,0.9663394109396914
9987,57170,0.014218301990093387,0,False,0.7133571428571429,0.9663394109396914
9988,41634,0.014215197874213905,0,False,0.7134285714285714,0.9663394109396914
9989,13043,0.014214280224080326,0,False,0.7135,0.9663394109396914
9990,57187,0.014213475195381043,0,False,0.7135714285714285,0.9663394109396914
9991,8485,0.01420260106275815,0,False,0.7136428571428571,0.9663394109396914
9992,303,0.014192970517770524,0,False,0.7137142857142857,0.9663394109396914
9993,64108,0.014185343977665778,0,False,0.7137857142857142,0.9663394109396914
9994,52387,0.014185159330051317,0,False,0.7138571428571429,0.9663394109396914
9995,69273,0.014154183333457793,0,False,0.7139285714285715,0.9663394109396914
9996,9853,0.014150672782042684,0,False,0.714,0.9663394109396914
9997,2643,0.014138369113313955,0,False,0.7140714285714286,0.9663394109396914
9998,64473,0.014131422770643238,0,False,0.7141428571428572,0.9663394109396914
9999,56292,0.014131035632075357,0,False,0.7142142857142857,0.9663394109396914
10000,68444,0.014120781532971785,0,False,0.7142857142857143,0.9663394109396914
10001,55904,0.014119601481653794,0,False,0.7143571428571428,0.9663394109396914
10002,51510,0.014110583824165919,0,False,0.7144285714285714,0.9663394109396914
10003,14532,0.014108687468567702,0,False,0.7145,0.9663394109396914
10004,59335,0.014094493963647028,0,False,0.7145714285714285,0.9663394109396914
10005,59734,0.01408806573968013,0,False,0.7146428571428571,0.9663394109396914
10006,28965,0.014072293836069283,0,False,0.7147142857142857,0.9663394109396914
10007,45062,0.014070360248531179,0,False,0.7147857142857142,0.9663394109396914
10008,11279,0.014042345403726703,0,False,0.7148571428571429,0.9663394109396914
10009,32003,0.014040291548837115,0,False,0.7149285714285715,0.9663394109396914
10010,41213,0.01403637177748776,0,False,0.715,0.9663394109396914
10011,50328,0.014034203199184865,0,False,0.7150714285714286,0.9663394109396914
