timestamp,zona_id,trafico_down_mbps,trafico_up_mbps,latencia_ms,perdida_paquetes_pct
2026-08-04 13:00:00,Z007,1707.04,224.35,15.06,0.061
2026-08-04 14:00:00,Z007,1768.6,215.7,14.38,0.097
2026-08-04 15:00:00,Z007,2019.97,238.7,14.02,0.109
2026-08-04 16:00:00,Z007,2528.99,364.2,15.56,0.134
2026-08-04 17:00:00,Z007,2965.7,329.67,15.84,0.039
2026-08-04 18:00:00,Z007,3745.21,394.64,15.47,0.123
2026-08-04 19:00:00,Z007,4015.26,358.34,13.6,0.099
2026-08-04 20:00:00,Z007,4470.55,524.48,15.65,0.094
2026-08-04 21:00:00,Z007,4859.31,555.57,17.44,0.26
2026-08-04 22:00:00,Z007,4120.33,502.35,15.24,0.088
2026-08-04 23:00:00,Z007,4098.12,450.76,14.93,0.082
2026-08-05 00:00:00,Z007,1888.95,207.89,14.89,0.134
2026-08-05 01:00:00,Z007,1639.33,199.06,12.82,0.02
2026-08-05 02:00:00,Z007,1649.59,183.84,13.39,0.071
2026-08-05 03:00:00,Z007,1710.47,174.55,14.42,0.116
2026-08-05 04:00:00,Z007,1812.39,210.41,15.07,0.06
2026-08-05 05:00:00,Z007,1683.58,212.09,13.6,0.042
2026-08-05 06:00:00,Z007,1774.13,190.84,13.38,0.112
2026-08-05 07:00:00,Z007,1751.37,214.79,12.24,0.045
2026-08-05 08:00:00,Z007,1740.77,225.34,14.3,0.066
2026-08-05 09:00:00,Z007,1671.79,206.03,12.5,0.083
2026-08-05 10:00:00,Z007,1605.88,167.35,14.21,0.097
2026-08-05 11:00:00,Z007,1746.08,180.34,11.75,0.08
2026-08-05 12:00:00,Z007,1589.7,213.28,12.7,0.147
2026-08-05 13:00:00,Z007,1706.89,216.68,13.12,0.075
2026-08-05 14:00:00,Z007,1899.07,252.39,15.22,0.102
2026-08-05 15:00:00,Z007,2169.26,240.26,14.78,0.07
2026-08-05 16:00:00,Z007,2492.15,303.38,14.74,0.089
2026-08-05 17:00:00,Z007,2933.44,316.47,12.11,0.11
2026-08-05 18:00:00,Z007,3589.92,424.55,15.22,0.031
2026-08-05 19:00:00,Z007,3823.92,463.57,12.41,0.035
2026-08-05 20:00:00,Z007,4377.13,485.49,14.95,0.112
2026-08-05 21:00:00,Z007,4240.08,494.97,15.09,0.089
2026-08-05 22:00:00,Z007,4248.16,496.78,16.11,0.105
2026-08-05 23:00:00,Z007,3592.94,366.81,15.37,0.059
2026-08-06 00:00:00,Z007,1703.19,253.56,14.76,0.016
2026-08-06 01:00:00,Z007,1821.19,222.63,14.44,0.089
2026-08-06 02:00:00,Z007,1780.28,211.5,12.22,0.09
2026-08-06 03:00:00,Z007,1603.67,236.14,13.57,0.078
2026-08-06 04:00:00,Z007,1657.98,207.39,14.55,0.06
2026-08-06 05:00:00,Z007,1744.86,211.16,13.88,0.057
2026-08-06 06:00:00,Z007,1888.1,260.07,14.87,0.114
2026-08-06 07:00:00,Z007,1733.12,198.89,10.83,0.043
2026-08-06 08:00:00,Z007,1876.81,257.88,14.24,0.033
2026-08-06 09:00:00,Z007,1759.66,203.82,14.84,0.047
2026-08-06 10:00:00,Z007,1675.16,223.26,16.31,0.06
2026-08-06 11:00:00,Z007,1642.28,222.27,12.49,0.044
2026-08-06 12:00:00,Z007,1759.08,266.12,12.98,0.069
2026-08-06 13:00:00,Z007,1793.06,202.45,11.88,0.104
2026-08-06 14:00:00,Z007,1899.26,238.36,13.83,0.125
2026-08-06 15:00:00,Z007,2025.43,210.33,16.0,0.014
2026-08-06 16:00:00,Z007,2369.74,281.68,13.86,0.033
2026-08-06 17:00:00,Z007,2685.13,360.8,15.66,0.067
2026-08-06 18:00:00,Z007,3243.28,302.36,15.17,0.11
2026-08-06 19:00:00,Z007,3436.36,287.42,14.3,0.088
2026-08-06 20:00:00,Z007,4252.88,508.24,14.83,0.109
2026-08-06 21:00:00,Z007,4317.57,517.31,14.44,0.093
2026-08-06 22:00:00,Z007,3981.11,467.25,15.66,0.076
2026-08-06 23:00:00,Z007,3871.37,537.49,15.78,0.134
2026-08-07 00:00:00,Z007,1883.68,227.72,12.61,0.064
2026-08-07 01:00:00,Z007,1754.09,248.38,12.74,0.088
2026-08-07 02:00:00,Z007,1648.99,194.25,13.81,0.091
2026-08-07 03:00:00,Z007,1866.39,237.27,13.48,0.062
2026-08-07 04:00:00,Z007,1695.31,181.27,14.17,0.008
2026-08-07 05:00:00,Z007,1693.75,199.9,12.61,0.069
2026-08-07 06:00:00,Z007,1796.19,247.66,13.36,0.096
2026-08-07 07:00:00,Z007,1594.73,184.28,14.28,0.126
2026-08-07 08:00:00,Z007,1801.99,221.89,12.91,0.121
2026-08-07 09:00:00,Z007,1684.6,213.48,13.85,0.14
2026-08-07 10:00:00,Z007,1665.9,222.8,13.9,0.097
2026-08-07 11:00:00,Z007,1844.99,165.92,13.92,0.053
2026-08-07 12:00:00,Z007,1773.14,231.16,13.44,0.064
2026-08-07 13:00:00,Z007,1800.48,181.67,14.4,0.055
2026-08-07 14:00:00,Z007,1945.65,195.02,13.32,0.057
2026-08-07 15:00:00,Z007,2044.68,287.57,15.02,0.066
2026-08-07 16:00:00,Z007,2334.65,311.16,12.6,0.081
2026-08-07 17:00:00,Z007,2759.07,323.98,14.97,0.06
2026-08-07 18:00:00,Z007,3533.43,540.59,14.93,0.077
2026-08-07 19:00:00,Z007,4138.79,427.82,16.76,0.074
2026-08-07 20:00:00,Z007,4770.27,521.12,17.05,0.15
2026-08-07 21:00:00,Z007,4456.82,462.64,13.8,0.172
2026-08-07 22:00:00,Z007,4106.15,447.46,13.86,0.128
2026-08-07 23:00:00,Z007,4114.07,572.08,13.95,0.135
2026-08-08 00:00:00,Z007,1731.27,188.15,13.16,0.06
2026-08-08 01:00:00,Z007,1788.16,192.08,14.28,0.002
2026-08-08 02:00:00,Z007,1813.93,188.02,13.2,0.061
2026-08-08 03:00:00,Z007,1871.71,238.77,13.8,0.059
2026-08-08 04:00:00,Z007,1858.75,273.09,13.97,0.032
2026-08-08 05:00:00,Z007,1738.71,223.23,13.47,0.054
2026-08-08 06:00:00,Z007,1722.61,209.08,12.16,0.079
2026-08-08 07:00:00,Z007,1802.69,204.17,12.75,0.111
2026-08-08 08:00:00,Z007,1688.0,206.93,14.87,0.085
2026-08-08 09:00:00,Z007,1895.86,195.21,13.05,0.066
2026-08-08 10:00:00,Z007,2064.91,263.52,14.83,0.1
2026-08-08 11:00:00,Z007,1812.02,245.97,11.76,0.088
2026-08-08 12:00:00,Z007,1860.36,251.67,12.61,0.048
2026-08-08 13:00:00,Z007,1787.43,228.5,14.64,0.052
2026-08-08 14:00:00,Z007,2148.01,266.99,14.15,0.074
2026-08-08 15:00:00,Z007,2267.23,285.31,16.27,0.044
2026-08-08 16:00:00,Z007,2331.3,253.88,14.66,0.067
2026-08-08 17:00:00,Z007,3148.54,359.24,15.31,0.055
2026-08-08 18:00:00,Z007,3743.51,526.1,13.72,0.095
2026-08-08 19:00:00,Z007,4180.41,534.05,16.54,0.13
2026-08-08 20:00:00,Z007,4669.13,606.73,14.48,0.173
2026-08-08 21:00:00,Z007,4490.79,537.67,16.94,0.141
2026-08-08 22:00:00,Z007,4049.0,422.3,15.49,0.074
2026-08-08 23:00:00,Z007,4276.35,435.72,15.63,0.124
2026-08-09 00:00:00,Z007,1859.32,204.84,14.94,0.125
2026-08-09 01:00:00,Z007,1611.87,194.67,11.83,0.054
2026-08-09 02:00:00,Z007,1732.59,206.18,14.45,0.107
2026-08-09 03:00:00,Z007,1816.83,236.38,12.71,0.112
2026-08-09 04:00:00,Z007,1529.21,218.52,15.62,0.103
2026-08-09 05:00:00,Z007,1975.6,183.62,14.94,0.084
2026-08-09 06:00:00,Z007,1815.23,186.15,14.47,0.09
2026-08-09 07:00:00,Z007,1739.82,206.99,12.42,0.068
2026-08-09 08:00:00,Z007,1873.34,252.36,14.92,0.109
2026-08-09 09:00:00,Z007,1875.02,206.9,14.41,0.113
2026-08-09 10:00:00,Z007,1686.92,167.38,12.27,0.026
2026-08-09 11:00:00,Z007,1720.23,192.87,15.81,0.067
2026-08-09 12:00:00,Z007,1700.64,208.32,13.77,0.057
2026-08-09 13:00:00,Z007,1823.71,248.04,12.31,0.03
2026-08-09 14:00:00,Z007,2019.19,223.71,15.86,0.075
2026-08-09 15:00:00,Z007,2166.28,285.51,11.99,0.09
2026-08-09 16:00:00,Z007,2464.34,333.68,13.22,0.085
2026-08-09 17:00:00,Z007,2930.09,369.76,13.7,0.088
2026-08-09 18:00:00,Z007,3834.71,443.72,14.98,0.149
2026-08-09 19:00:00,Z007,4203.11,350.91,14.24,0.067
2026-08-09 20:00:00,Z007,4752.88,563.66,17.49,0.211
2026-08-09 21:00:00,Z007,4854.11,493.42,17.08,0.258
2026-08-09 22:00:00,Z007,4266.37,491.67,15.58,0.113
2026-08-09 23:00:00,Z007,4397.68,575.78,15.89,0.152
2026-08-10 00:00:00,Z007,1768.81,213.35,13.57,0.11
2026-08-10 01:00:00,Z007,1652.82,196.55,12.61,0.102
2026-08-10 02:00:00,Z007,1804.84,191.25,13.82,0.066
2026-08-10 03:00:00,Z007,1792.75,253.23,13.43,0.0
2026-08-10 04:00:00,Z007,1798.71,217.06,14.06,0.109
2026-08-10 05:00:00,Z007,1681.99,185.94,13.57,0.095
2026-08-10 06:00:00,Z007,1777.64,256.86,14.48,0.076
2026-08-10 07:00:00,Z007,1778.24,187.48,15.7,0.086
2026-08-10 08:00:00,Z007,1692.59,178.53,14.75,0.072
2026-08-10 09:00:00,Z007,1703.54,161.72,13.48,0.063
2026-08-10 10:00:00,Z007,1745.19,202.42,10.82,0.068
2026-08-10 11:00:00,Z007,1607.08,167.71,15.2,0.029
2026-08-10 12:00:00,Z007,1761.34,197.96,13.16,0.051
2026-08-10 13:00:00,Z007,1809.77,228.89,11.93,0.115
2026-08-10 14:00:00,Z007,1782.93,224.34,12.58,0.066
2026-08-10 15:00:00,Z007,1953.22,218.9,13.76,0.046
2026-08-10 16:00:00,Z007,2420.02,306.57,17.25,0.108
2026-08-10 17:00:00,Z007,2986.54,279.14,11.65,0.071
2026-08-10 18:00:00,Z007,3657.22,574.61,13.49,0.062
2026-08-10 19:00:00,Z007,4030.23,471.71,14.56,0.108
2026-08-10 20:00:00,Z007,4877.34,680.72,18.78,0.167
2026-08-10 21:00:00,Z007,4717.64,498.9,18.14,0.226
2026-08-10 22:00:00,Z007,4464.33,485.97,14.96,0.125
2026-08-10 23:00:00,Z007,4068.9,512.92,16.53,0.14
2026-08-11 00:00:00,Z007,1644.95,209.12,14.56,0.077
2026-08-11 01:00:00,Z007,1782.47,227.02,13.31,0.076
2026-08-11 02:00:00,Z007,1683.13,183.61,13.9,0.041
2026-08-11 03:00:00,Z007,1746.47,246.36,14.06,0.108
2026-08-11 04:00:00,Z007,1721.95,180.23,16.41,0.007
2026-08-11 05:00:00,Z007,1710.79,185.57,15.9,0.086
2026-08-11 06:00:00,Z007,1906.65,229.83,13.09,0.029
2026-08-11 07:00:00,Z007,,192.95,13.5,0.117
2026-08-11 08:00:00,Z007,1791.26,198.57,13.46,0.027
2026-08-11 09:00:00,Z007,1552.55,204.09,15.05,0.091
2026-08-11 10:00:00,Z007,1727.36,188.99,15.76,0.026
2026-08-11 11:00:00,Z007,1683.38,206.06,14.0,0.08
2026-08-11 12:00:00,Z007,1697.66,217.49,12.54,0.076
2026-08-11 13:00:00,Z007,1818.79,209.18,14.01,0.086
2026-08-11 14:00:00,Z007,1734.23,164.74,14.16,0.062
2026-08-11 15:00:00,Z007,2021.37,259.82,12.81,0.008
2026-08-11 16:00:00,Z007,2564.18,354.24,15.44,0.046
2026-08-11 17:00:00,Z007,2826.5,285.4,13.93,0.07
2026-08-11 18:00:00,Z007,3220.82,410.81,13.72,0.132
2026-08-11 19:00:00,Z007,3949.13,322.97,12.47,0.147
2026-08-11 20:00:00,Z007,4276.02,528.52,15.18,0.153
2026-08-11 21:00:00,Z007,4113.85,575.69,16.41,0.095
2026-08-11 22:00:00,Z007,4427.07,506.64,13.44,0.149
2026-08-11 23:00:00,Z007,3977.6,493.26,15.27,0.068
2026-08-12 00:00:00,Z007,1824.91,219.21,14.65,0.072
2026-08-12 01:00:00,Z007,1790.81,217.69,13.9,0.116
2026-08-12 02:00:00,Z007,1577.43,182.67,13.26,0.091
2026-08-12 03:00:00,Z007,1734.3,207.81,13.14,0.079
2026-08-12 04:00:00,Z007,1734.88,203.54,15.33,0.098
2026-08-12 05:00:00,Z007,1711.47,145.15,13.74,0.099
2026-08-12 06:00:00,Z007,1688.51,210.3,13.73,0.087
2026-08-12 07:00:00,Z007,1817.85,239.6,12.45,0.03
2026-08-12 08:00:00,Z007,1744.25,239.87,12.01,0.074
2026-08-12 09:00:00,Z007,1893.5,219.59,17.03,0.055
2026-08-12 10:00:00,Z007,1663.06,182.03,12.46,0.029
2026-08-12 11:00:00,Z007,1702.51,208.0,13.14,0.066
2026-08-12 12:00:00,Z007,1851.39,249.15,13.69,0.093
2026-08-12 13:00:00,Z007,1652.74,205.01,13.93,0.069
2026-08-12 14:00:00,Z007,1886.25,222.7,12.42,0.13
2026-08-12 15:00:00,Z007,2161.16,246.77,11.89,0.006
2026-08-12 16:00:00,Z007,2601.52,305.41,14.92,0.052
2026-08-12 17:00:00,Z007,2797.15,324.9,14.29,0.083
2026-08-12 18:00:00,Z007,3244.55,343.95,13.95,0.027
2026-08-12 19:00:00,Z007,3788.24,445.83,14.92,0.125
2026-08-12 20:00:00,Z007,4253.05,512.67,12.89,0.118
2026-08-12 21:00:00,Z007,4315.86,497.95,15.82,0.131
2026-08-12 22:00:00,Z007,4061.91,536.29,14.77,0.129
2026-08-12 23:00:00,Z007,4192.7,604.13,13.31,0.114
2026-08-13 00:00:00,Z007,1588.62,221.65,15.73,0.109
2026-08-13 01:00:00,Z007,1677.33,214.97,13.34,0.08
2026-08-13 02:00:00,Z007,1702.9,153.3,13.03,0.148
2026-08-13 03:00:00,Z007,1703.33,208.49,13.99,0.068
2026-08-13 04:00:00,Z007,1712.78,195.08,11.26,0.104
2026-08-13 05:00:00,Z007,1834.11,188.06,13.5,0.125
2026-08-13 06:00:00,Z007,1650.65,207.68,19.19,0.099
2026-08-13 07:00:00,Z007,1715.34,228.53,14.93,0.06
2026-08-13 08:00:00,Z007,1576.56,203.23,14.89,0.071
2026-08-13 09:00:00,Z007,1837.45,260.31,14.93,0.072
2026-08-13 10:00:00,Z007,1551.76,182.15,11.8,0.009
2026-08-13 11:00:00,Z007,1769.71,243.48,11.66,0.072
2026-08-13 12:00:00,Z007,1736.91,200.81,12.35,0.12
2026-08-13 13:00:00,Z007,1675.66,152.09,12.35,0.094
2026-08-13 14:00:00,Z007,1860.83,201.8,14.63,0.09
2026-08-13 15:00:00,Z007,1857.3,237.3,15.42,0.076
2026-08-13 16:00:00,Z007,2361.02,350.4,13.15,0.075
2026-08-13 17:00:00,Z007,2878.63,347.53,13.67,0.083
2026-08-13 18:00:00,Z007,3624.03,478.79,14.19,0.054
2026-08-13 19:00:00,Z007,3804.54,510.77,12.55,0.152
2026-08-13 20:00:00,Z007,4340.02,431.06,15.51,0.095
2026-08-13 21:00:00,Z007,4415.16,429.76,15.16,0.066
2026-08-13 22:00:00,Z007,4228.91,454.99,14.48,0.083
2026-08-13 23:00:00,Z007,3939.96,525.28,15.07,0.123
2026-08-14 00:00:00,Z007,1671.64,208.74,14.44,0.115
2026-08-14 01:00:00,Z007,1653.79,218.02,12.97,0.063
2026-08-14 02:00:00,Z007,1682.4,213.32,12.7,0.052
2026-08-14 03:00:00,Z007,1660.36,200.45,12.88,0.088
2026-08-14 04:00:00,Z007,1682.47,218.5,14.08,0.133
2026-08-14 05:00:00,Z007,1719.32,174.9,13.74,0.081
2026-08-14 06:00:00,Z007,1640.09,234.13,13.63,0.061
2026-08-14 07:00:00,Z007,1724.01,183.45,15.16,0.103
2026-08-14 08:00:00,Z007,1720.25,221.69,13.4,0.035
2026-08-14 09:00:00,Z007,1685.73,189.61,11.56,0.048
2026-08-14 10:00:00,Z007,1618.09,168.59,15.6,0.095
2026-08-14 11:00:00,Z007,1794.3,229.03,15.3,0.081
2026-08-14 12:00:00,Z007,1856.83,188.52,13.92,0.049
2026-08-14 13:00:00,Z007,1883.81,237.92,15.42,0.038
2026-08-14 14:00:00,Z007,1832.41,170.86,14.43,0.067
2026-08-14 15:00:00,Z007,2142.95,258.17,11.44,0.03
2026-08-14 16:00:00,Z007,2395.1,304.14,11.34,0.077
2026-08-14 17:00:00,Z007,2706.53,279.71,13.21,0.084
2026-08-14 18:00:00,Z007,3277.41,295.65,14.19,0.069
2026-08-14 19:00:00,Z007,3767.85,434.74,14.01,0.081
2026-08-14 20:00:00,Z007,4297.75,526.39,15.15,0.138
2026-08-14 21:00:00,Z007,4820.91,577.41,15.64,0.165
2026-08-14 22:00:00,Z007,4472.65,476.17,18.38,0.222
2026-08-14 23:00:00,Z007,3896.24,370.24,15.36,0.145
2026-08-15 00:00:00,Z007,1689.47,250.84,11.78,0.036
2026-08-15 01:00:00,Z007,1820.46,246.22,13.92,0.093
2026-08-15 02:00:00,Z007,1884.73,260.66,13.25,0.054
2026-08-15 03:00:00,Z007,1880.63,238.49,14.71,0.06
2026-08-15 04:00:00,Z007,1847.05,191.32,14.3,0.083
2026-08-15 05:00:00,Z007,1805.09,237.76,12.78,0.1
2026-08-15 06:00:00,Z007,1797.18,194.32,12.41,0.137
2026-08-15 07:00:00,Z007,1789.93,205.26,12.63,0.113
2026-08-15 08:00:00,Z007,1877.4,248.34,13.93,0.103
2026-08-15 09:00:00,Z007,1729.74,213.22,13.93,0.088
2026-08-15 10:00:00,Z007,1651.82,244.54,15.94,0.045
2026-08-15 11:00:00,Z007,1852.52,180.98,14.1,0.014
2026-08-15 12:00:00,Z007,1801.19,202.96,15.39,0.13
2026-08-15 13:00:00,Z007,2015.88,276.93,14.1,0.092
2026-08-15 14:00:00,Z007,2011.77,205.79,15.38,0.101
2026-08-15 15:00:00,Z007,2248.23,192.85,14.54,0.11
2026-08-15 16:00:00,Z007,2503.84,281.65,12.37,0.037
2026-08-15 17:00:00,Z007,2998.89,349.31,13.7,0.126
2026-08-15 18:00:00,Z007,3353.42,385.02,16.12,0.071
2026-08-15 19:00:00,Z007,4142.97,486.28,15.79,0.036
2026-08-15 20:00:00,Z007,4521.79,546.31,14.47,0.157
2026-08-15 21:00:00,Z007,4892.2,620.23,18.71,0.213
2026-08-15 22:00:00,Z007,4665.94,593.23,15.72,0.208
2026-08-15 23:00:00,Z007,4184.22,426.73,15.91,0.086
2026-08-16 00:00:00,Z007,1769.42,205.73,14.88,0.112
2026-08-16 01:00:00,Z007,1782.61,208.12,11.54,0.059
2026-08-16 02:00:00,Z007,1719.0,214.3,13.87,0.053
2026-08-16 03:00:00,Z007,1807.84,215.11,10.95,0.113
2026-08-16 04:00:00,Z007,1877.18,218.56,14.42,0.07
2026-08-16 05:00:00,Z007,1665.87,253.97,14.9,0.108
2026-08-16 06:00:00,Z007,1772.52,242.64,12.36,0.073
2026-08-16 07:00:00,Z007,1855.32,205.19,15.09,0.089
2026-08-16 08:00:00,Z007,1812.64,197.94,14.49,0.138
2026-08-16 09:00:00,Z007,1810.5,232.36,14.84,0.046
2026-08-16 10:00:00,Z007,1787.84,210.17,11.45,0.104
2026-08-16 11:00:00,Z007,1729.9,225.22,13.09,0.141
2026-08-16 12:00:00,Z007,1802.31,268.22,13.79,0.078
2026-08-16 13:00:00,Z007,2005.39,213.05,14.06,0.096
2026-08-16 14:00:00,Z007,2013.58,242.93,13.89,0.105
2026-08-16 15:00:00,Z007,2193.42,295.01,14.47,0.1
2026-08-16 16:00:00,Z007,2633.37,303.76,15.33,0.075
2026-08-16 17:00:00,Z007,2790.49,321.08,13.13,0.091
2026-08-16 18:00:00,Z007,3508.58,427.76,15.4,0.125
2026-08-16 19:00:00,Z007,4185.05,570.36,14.8,0.054
2026-08-16 20:00:00,Z007,4321.36,505.88,16.21,0.111
2026-08-16 21:00:00,Z007,4977.15,734.0,15.75,0.312
2026-08-16 22:00:00,Z007,4227.84,624.59,15.05,0.099
2026-08-16 23:00:00,Z007,4129.16,445.95,16.72,0.075
2026-08-17 00:00:00,Z007,1666.56,165.51,13.12,0.059
2026-08-17 01:00:00,Z007,1650.95,193.76,12.66,0.128
2026-08-17 02:00:00,Z007,1698.24,213.32,15.03,0.141
2026-08-17 03:00:00,Z007,1780.02,206.98,12.71,0.09
2026-08-17 04:00:00,Z007,1791.74,218.82,14.08,0.086
2026-08-17 05:00:00,Z007,1566.12,191.38,14.88,0.079
2026-08-17 06:00:00,Z007,1796.46,246.75,13.4,0.093
2026-08-17 07:00:00,Z007,1713.33,153.47,13.78,0.049
2026-08-17 08:00:00,Z007,1720.5,224.08,13.74,0.053
2026-08-17 09:00:00,Z007,1728.81,270.83,11.39,0.087
2026-08-17 10:00:00,Z007,1671.01,189.84,13.87,0.07
2026-08-17 11:00:00,Z007,1766.2,205.54,11.41,0.118
2026-08-17 12:00:00,Z007,1826.61,202.57,14.06,0.117
2026-08-17 13:00:00,Z007,1867.07,262.06,14.45,0.103
2026-08-17 14:00:00,Z007,2002.87,230.03,14.53,0.016
2026-08-17 15:00:00,Z007,1925.15,245.46,14.78,0.068
2026-08-17 16:00:00,Z007,2321.13,266.16,14.23,0.011
2026-08-17 17:00:00,Z007,2895.81,348.91,14.3,0.076
2026-08-17 18:00:00,Z007,3174.36,328.63,15.85,0.061
2026-08-17 19:00:00,Z007,4076.95,423.04,14.82,0.079
2026-08-17 20:00:00,Z007,4290.01,492.92,16.93,0.17
2026-08-17 21:00:00,Z007,4548.12,517.62,14.13,0.109
2026-08-17 22:00:00,Z007,4629.7,453.58,15.38,0.171
2026-08-17 23:00:00,Z007,3473.4,351.65,12.56,0.06
2026-08-18 00:00:00,Z007,1729.91,234.26,13.2,0.066
2026-08-18 01:00:00,Z007,1700.8,183.54,14.5,0.093
2026-08-18 02:00:00,Z007,1500.57,194.46,14.15,0.088
2026-08-18 03:00:00,Z007,1800.77,167.84,12.49,0.078
2026-08-18 04:00:00,Z007,1531.37,178.9,15.02,0.092
2026-08-18 05:00:00,Z007,1716.08,199.94,13.49,0.065
2026-08-18 06:00:00,Z007,1727.61,167.12,15.76,0.058
2026-08-18 07:00:00,Z007,1752.96,212.47,12.62,0.119
2026-08-18 08:00:00,Z007,1793.42,172.96,13.91,0.086
2026-08-18 09:00:00,Z007,1551.33,136.81,13.0,0.041
2026-08-18 10:00:00,Z007,1632.49,163.75,13.85,0.053
2026-08-18 11:00:00,Z007,1805.83,221.58,14.95,0.029
2026-08-18 12:00:00,Z007,1689.13,206.15,14.54,0.061
2026-08-18 13:00:00,Z007,1743.89,199.02,13.64,0.145
2026-08-18 14:00:00,Z007,1910.02,230.35,12.49,0.043
2026-08-18 15:00:00,Z007,2052.6,281.12,13.76,0.075
2026-08-18 16:00:00,Z007,2306.33,216.51,14.52,0.072
2026-08-18 17:00:00,Z007,2893.31,353.91,12.84,0.087
2026-08-18 18:00:00,Z007,3188.38,393.01,13.95,0.126
2026-08-18 19:00:00,Z007,3780.48,378.41,13.94,0.098
2026-08-18 20:00:00,Z007,3799.06,505.78,14.21,0.046
2026-08-18 21:00:00,Z007,4425.51,481.87,13.99,0.073
2026-08-18 22:00:00,Z007,4489.1,501.02,15.13,0.167
2026-08-18 23:00:00,Z007,3943.84,381.01,15.45,0.129
2026-08-19 00:00:00,Z007,1748.71,187.16,12.23,0.053
2026-08-19 01:00:00,Z007,1717.93,242.9,13.09,0.061
2026-08-19 02:00:00,Z007,1788.6,202.99,16.06,0.076
2026-08-19 03:00:00,Z007,1799.86,226.32,14.85,0.075
2026-08-19 04:00:00,Z007,1701.41,214.86,14.96,0.096
2026-08-19 05:00:00,Z007,1574.0,194.96,13.21,0.064
2026-08-19 06:00:00,Z007,1745.21,253.87,13.72,0.139
2026-08-19 07:00:00,Z007,1625.63,225.11,14.52,0.086
2026-08-19 08:00:00,Z007,1816.64,200.65,15.53,0.074
2026-08-19 09:00:00,Z007,1661.36,166.3,15.9,0.114
2026-08-19 10:00:00,Z007,1676.08,214.84,14.15,0.069
2026-08-19 11:00:00,Z007,1794.29,198.48,11.37,0.088
2026-08-19 12:00:00,Z007,1743.5,193.7,12.93,0.033
2026-08-19 13:00:00,Z007,1755.0,187.56,15.16,0.095
2026-08-19 14:00:00,Z007,1842.41,235.53,13.87,0.072
2026-08-19 15:00:00,Z007,2067.37,303.01,14.77,0.071
2026-08-19 16:00:00,Z007,2482.23,329.81,14.31,0.07
2026-08-19 17:00:00,Z007,2786.02,289.39,14.22,0.062
2026-08-19 18:00:00,Z007,3318.52,429.28,16.1,0.091
2026-08-19 19:00:00,Z007,3915.33,468.74,15.97,0.095
2026-08-19 20:00:00,Z007,4384.13,543.49,13.67,0.137
2026-08-19 21:00:00,Z007,4322.77,544.31,14.38,0.134
2026-08-19 22:00:00,Z007,4316.3,443.8,14.9,0.182
2026-08-19 23:00:00,Z007,3531.55,432.6,12.99,0.121
2026-08-20 00:00:00,Z007,1772.81,217.68,15.1,0.087
2026-08-20 01:00:00,Z007,1710.47,189.89,13.57,0.066
2026-08-20 02:00:00,Z007,1710.8,156.74,15.24,0.138
2026-08-20 03:00:00,Z007,1676.74,230.76,13.84,0.062
2026-08-20 04:00:00,Z007,1680.62,203.83,13.13,0.098
2026-08-20 05:00:00,Z007,1670.04,173.52,13.98,0.059
2026-08-20 06:00:00,Z007,1684.82,200.81,12.39,0.124
2026-08-20 07:00:00,Z007,1772.58,195.96,13.98,0.099
2026-08-20 08:00:00,Z007,1726.25,255.83,13.71,0.116
2026-08-20 09:00:00,Z007,1608.05,164.48,16.02,0.067
2026-08-20 10:00:00,Z007,1622.94,193.59,15.52,0.057
2026-08-20 11:00:00,Z007,1716.4,158.22,13.44,0.11
2026-08-20 12:00:00,Z007,1676.92,169.24,13.07,0.062
2026-08-20 13:00:00,Z007,1845.51,231.98,14.69,0.081
2026-08-20 14:00:00,Z007,1830.94,198.39,14.52,0.128
2026-08-20 15:00:00,Z007,1984.75,207.86,12.64,0.105
2026-08-20 16:00:00,Z007,2381.72,305.65,13.39,0.099
2026-08-20 17:00:00,Z007,2799.67,271.08,15.11,0.079
2026-08-20 18:00:00,Z007,3337.77,414.62,12.35,0.093
2026-08-20 19:00:00,Z007,3828.47,450.45,15.86,0.1
2026-08-20 20:00:00,Z007,4311.74,510.87,12.17,0.091
2026-08-20 21:00:00,Z007,4533.84,492.09,14.1,0.163
2026-08-20 22:00:00,Z007,4601.75,502.41,16.9,0.183
2026-08-20 23:00:00,Z007,3761.02,410.27,16.58,0.047
2026-08-21 00:00:00,Z007,1663.14,248.62,13.32,0.121
2026-08-21 01:00:00,Z007,1631.36,199.15,15.3,0.066
2026-08-21 02:00:00,Z007,1717.67,225.3,12.92,0.147
2026-08-21 03:00:00,Z007,1789.85,205.19,13.72,0.137
2026-08-21 04:00:00,Z007,1682.7,190.01,15.38,0.038
2026-08-21 05:00:00,Z007,1703.97,206.63,13.16,0.033
2026-08-21 06:00:00,Z007,1715.33,223.55,13.19,0.045
2026-08-21 07:00:00,Z007,1806.7,231.12,13.57,0.108
2026-08-21 08:00:00,Z007,1728.8,253.85,14.8,0.038
2026-08-21 09:00:00,Z007,1660.08,184.0,14.37,0.071
2026-08-21 10:00:00,Z007,1626.03,209.49,15.2,0.077
2026-08-21 11:00:00,Z007,1735.84,183.11,13.37,0.066
2026-08-21 12:00:00,Z007,1781.97,220.68,13.6,0.069
2026-08-21 13:00:00,Z007,1626.13,234.31,11.5,0.093
2026-08-21 14:00:00,Z007,1886.67,218.88,13.99,0.06
