cliente_id,zona_id,plan_mbps,estado,fecha_alta
C006710,Z007,100,ACTIVO,2026-06-03
C006711,Z007,500,Activo,2026-04-07
C006712,Z007,200,ACTIVO,2025-01-26
C006713,Z007,300, activo ,2025-07-22
C006714,Z007,100,ACTIVO,2024-01-03
C006715,Z007,300,ACTIVO,2024-01-07
C006716,Z007,300,ACTIVO,2024-01-26
C006717,Z007,300,ACTIVO,2024-02-03
C006718,Z007,300,Activo,2025-01-22
C006719,Z007,300,ACTIVO,2024-08-26
C006720,Z007,200,ACTIVO,2025-01-27
C006721,Z007,200,ACTIVO,2026-03-26
C006722,Z007,300,ACTIVO,2024-07-08
C006723,Z007,500,Activo,2025-06-11
C006724,Z007,300,ACTIVO,2024-02-14
C006725,Z007,500, activo ,2026-01-04
C006726,Z007,300, activo ,2026-01-31
C006727,Z007,300, activo ,2025-03-16
C006728,Z007,500,Activo,2024-05-24
C006729,Z007,200,SUSPENDIDO,2026-04-20
C006730,Z007,500,ACTIVO,2025-09-10
C006731,Z007,300,Activo,2025-04-07
C006732,Z007,300,Activo,2024-01-13
C006733,Z007,200,Activo,2025-03-29
C006734,Z007,500, activo ,2024-04-27
C006735,Z007,200,ACTIVO,2024-05-01
C006736,Z007,200, activo ,2024-12-27
C006737,Z007,200,ACTIVO,2025-11-20
C006738,Z007,300, activo ,2024-09-26
C006739,Z007,100,ACTIVO,2024-12-19
C006740,Z007,100,ACTIVO,2024-04-03
C006741,Z007,300,ACTIVO,2024-06-09
C006742,Z007,300, activo ,2024-02-17
C006743,Z007,200,ACTIVO,2025-12-09
C006744,Z007,100, activo ,2025-11-18
C006745,Z007,500, activo ,2025-07-17
C006746,Z007,100, activo ,2024-03-21
C006747,Z007,200,ACTIVO,2024-08-05
C006748,Z007,100,Activo,2025-05-30
C006749,Z007,500,Activo,2024-07-09
C006750,Z007,600,Activo,2025-02-22
C006751,Z007,100,Activo,2024-07-26
C006752,Z007,200,Activo,2024-02-23
C006753,Z007,100,ACTIVO,2025-11-07
C006754,Z007,200,ACTIVO,2025-07-10
C006755,Z007,200,Activo,2024-01-12
C006756,Z007,100, activo ,2026-03-17
C006757,Z007,100,ACTIVO,2024-09-21
C006758,Z007,100,ACTIVO,2024-11-17
C006759,Z007,300, activo ,2025-10-25
C006760,Z007,500,ACTIVO,2026-06-16
C006761,Z007,100,ACTIVO,2024-03-27
C006762,Z007,500,ACTIVO,2025-04-23
C006763,Z007,100,ACTIVO,2026-06-12
C006764,Z007,200,Activo,2026-03-15
C006765,Z007,200,ACTIVO,2025-03-01
C006766,Z007,300,Activo,2025-01-31
C006767,Z007,200,ACTIVO,2026-02-07
C006768,Z007,100,ACTIVO,2024-05-05
C006769,Z007,100,Activo,2024-09-16
C006770,Z007,300,Activo,2026-01-06
C006771,Z007,600,SUSPENDIDO,2025-09-23
C006772,Z007,100,ACTIVO,2024-08-29
C006773,Z007,500,ACTIVO,2024-08-31
C006774,Z007,200,Activo,2024-11-02
C006775,Z007,300, activo ,2024-08-21
C006776,Z007,500,ACTIVO,2025-05-29
C006777,Z007,500,ACTIVO,2025-05-01
C006778,Z007,600, activo ,2024-07-19
C006779,Z007,500, activo ,2024-10-21
C006780,Z007,100,ACTIVO,2024-12-09
C006781,Z007,500, activo ,2026-01-03
C006782,Z007,500,Activo,2026-06-01
C006783,Z007,100,ACTIVO,2025-10-10
C006784,Z007,300,ACTIVO,2025-03-02
C006785,Z007,500,Activo,2025-10-01
C006786,Z007,500,ACTIVO,2024-10-08
C006787,Z007,300,ACTIVO,2025-08-29
C006788,Z007,100,ACTIVO,2024-12-20
C006789,Z007,300,SUSPENDIDO,2024-09-04
C006790,Z007,100,SUSPENDIDO,2026-03-14
C006791,Z007,100,ACTIVO,2024-10-28
C006792,Z007,500, activo ,2025-11-05
C006793,Z007,500,ACTIVO,2024-08-05
C006794,Z007,100,ACTIVO,2024-05-18
C006795,Z007,200,ACTIVO,2026-06-08
C006796,Z007,300,Activo,2025-02-22
C006797,Z007,200,ACTIVO,2025-09-21
C006798,Z007,300,ACTIVO,2025-08-22
C006799,Z007,100, activo ,2026-02-08
C006800,Z007,100,ACTIVO,2025-11-10
C006801,Z007,300,ACTIVO,2024-06-02
C006802,Z007,600,ACTIVO,2024-06-21
C006803,Z007,100, activo ,2025-11-07
C006804,Z007,300,ACTIVO,2025-02-27
C006805,Z007,100,ACTIVO,2026-01-01
C006806,Z007,300, activo ,2026-05-25
C006807,Z007,100,Activo,2026-04-12
C006808,Z007,300,ACTIVO,2025-03-12
C006809,Z007,300,ACTIVO,2025-01-05
C006810,Z007,500,ACTIVO,2024-02-11
C006811,Z007,100, activo ,2024-01-30
C006812,Z007,300, activo ,2024-08-26
C006813,Z007,300,ACTIVO,2026-04-10
C006814,Z007,300,ACTIVO,2025-05-19
C006815,Z007,300,SUSPENDIDO,2024-02-26
C006816,Z007,100,Activo,2024-05-12
C006817,Z007,200, activo ,2025-07-22
C006818,Z007,100,Activo,2024-05-06
C006819,Z007,600,ACTIVO,2026-03-06
C006820,Z007,200,ACTIVO,2026-02-16
C006821,Z007,200,ACTIVO,2025-11-26
C006822,Z007,200,ACTIVO,2025-09-16
C006823,Z007,100, activo ,2025-01-06
C006824,Z007,200,ACTIVO,2026-04-12
C006825,Z007,600,ACTIVO,2024-03-05
C006826,Z007,300, activo ,2025-12-28
C006827,Z007,200,ACTIVO,2024-09-11
C006828,Z007,100,ACTIVO,2024-10-20
C006829,Z007,600,ACTIVO,2025-04-06
C006830,Z007,200,ACTIVO,2024-01-18
C006831,Z007,300,ACTIVO,2026-04-30
C006832,Z007,500,ACTIVO,2025-12-12
C006833,Z007,500,ACTIVO,2025-07-03
C006834,Z007,500, activo ,2025-01-15
C006835,Z007,200,ACTIVO,2024-04-24
C006836,Z007,200,Activo,2024-09-14
C006837,Z007,100, activo ,2024-04-24
C006838,Z007,100, activo ,2025-10-08
C006839,Z007,300,ACTIVO,2024-09-19
C006840,Z007,500,SUSPENDIDO,2025-04-14
C006841,Z007,200,Activo,2024-01-31
C006842,Z007,600,ACTIVO,2026-02-13
C006843,Z007,200, activo ,2025-06-08
C006844,Z007,200,ACTIVO,2024-01-03
C006845,Z007,200,Activo,2025-07-23
C006846,Z007,300,ACTIVO,2024-02-28
C006847,Z007,500,ACTIVO,2024-06-14
C006848,Z007,600, activo ,2024-02-08
C006849,Z007,200,ACTIVO,2024-07-19
C006850,Z007,600,ACTIVO,2025-06-14
C006851,Z007,500,ACTIVO,2026-05-22
C006852,Z007,200,ACTIVO,2025-09-25
C006853,Z007,500,ACTIVO,2026-02-12
C006854,Z007,100,ACTIVO,2026-04-30
C006855,Z007,500,Activo,2024-03-07
C006856,Z007,300,ACTIVO,2024-06-19
C006857,Z007,500,ACTIVO,2024-04-04
C006858,Z007,100,Activo,2025-04-21
C006859,Z007,500, activo ,2024-02-09
C006860,Z007,100,ACTIVO,2024-11-30
C006861,Z007,500,ACTIVO,2025-06-20
C006862,Z007,200,SUSPENDIDO,2025-07-19
C006863,Z007,200,ACTIVO,2024-01-04
C006864,Z007,600,ACTIVO,2026-04-06
C006865,Z007,500,Activo,2024-05-13
C006866,Z007,100,Activo,2025-01-19
C006867,Z007,300,ACTIVO,2025-11-19
C006868,Z007,300,ACTIVO,2024-07-26
C006869,Z007,300,Activo,2025-03-30
C006870,Z007,200,ACTIVO,2024-11-14
C006871,Z007,200,Activo,2025-03-05
C006872,Z007,500,ACTIVO,2025-10-31
C006873,Z007,300,ACTIVO,2024-02-17
C006874,Z007,100,ACTIVO,2026-01-24
C006875,Z007,300,ACTIVO,2025-10-15
C006876,Z007 ,100,ACTIVO,2026-05-23
C006877,Z007,300,ACTIVO,2026-06-17
C006878,Z007,200,ACTIVO,2024-08-26
C006879,Z007,500,ACTIVO,2025-04-04
C006880,Z007,200, activo ,2024-08-08
C006881,Z007,500,ACTIVO,2024-07-17
C006882,Z007,100,ACTIVO,2025-08-11
C006883,Z007,500, activo ,2025-01-02
C006884,Z007,500,Activo,2024-03-15
C006885,Z007,300, activo ,2025-05-16
C006886,Z007,500,ACTIVO,2025-04-01
C006887,Z007,200,ACTIVO,2024-02-10
C006888,Z007,100,ACTIVO,2026-01-10
C006889,Z007,300,ACTIVO,2024-12-30
C006890,Z007,200,Activo,2024-08-04
C006891,Z007,200,ACTIVO,2024-01-20
C006892,Z007,500, activo ,2025-05-06
C006893,Z007,100, activo ,2024-08-18
C006894,Z007,300,ACTIVO,2026-01-30
C006895,Z007,100,Activo,2024-04-03
C006896,Z007,200,ACTIVO,2025-04-11
C006897,Z007,100,Activo,2025-01-14
C006898,Z007,300, activo ,2024-04-11
C006899,Z007,200,ACTIVO,2024-06-03
C006900,Z007,200, activo ,2024-05-05
C006901,Z007,300, activo ,2024-01-06
C006902,Z007,100,Activo,2026-06-13
C006903,Z007,200,ACTIVO,2025-03-07
C006904,Z007,200,Activo,2024-10-20
C006905,Z007,300,ACTIVO,2024-08-19
C006906,Z007,300,Activo,2024-04-16
C006907,Z007,300,ACTIVO,2024-07-24
C006908,Z007,300,Activo,2024-09-11
C006909,Z007,100,ACTIVO,2025-03-07
C006910,Z007,300,ACTIVO,2025-01-28
C006911,Z007,300, activo ,2025-03-04
C006912,Z007,200,ACTIVO,2024-11-30
C006913,Z007,100, activo ,2024-03-05
C006914,Z007,100, activo ,2026-05-27
C006915,Z007,100,ACTIVO,2025-07-25
C006916,Z007,200,ACTIVO,2025-09-02
C006917,Z007,300,ACTIVO,2025-05-02
C006918,Z007,100,ACTIVO,2026-06-13
C006919,Z007,500,ACTIVO,2024-10-23
C006920,Z007,200,ACTIVO,2024-12-24
C006921,Z007,200,ACTIVO,2024-02-01
C006922,Z007,200, activo ,2025-04-13
C006923,Z007,500,ACTIVO,2025-01-14
C006924,Z007,500, activo ,2026-05-13
C006925,Z007,300,ACTIVO,2025-10-23
C006926,Z007,500,ACTIVO,2024-06-24
C006927,Z007,500,Activo,2024-04-15
C006928,Z007,200,SUSPENDIDO,2024-07-10
C006929,Z007,100,Activo,2026-04-14
C006930,Z007,100,ACTIVO,2026-05-30
C006931,Z007,300, activo ,2026-06-08
C006932,Z007,100,ACTIVO,2025-03-31
C006933,Z007,200,ACTIVO,2025-05-05
C006934,Z007,500,ACTIVO,2024-07-16
C006935,Z007,500, activo ,2024-09-23
C006936,Z007,300,ACTIVO,2025-07-21
C006937,Z007,300,ACTIVO,2026-03-08
C006938,Z007,300,ACTIVO,2024-07-25
C006939,Z007,200,Activo,2025-03-08
C006940,Z007,100,ACTIVO,2025-02-13
C006941,Z007,200,ACTIVO,2024-12-12
C006942,Z007,100,Activo,2025-04-26
C006943,Z007,600,ACTIVO,2025-12-14
C006944,Z007,300, activo ,2025-04-19
C006945,Z007,500,ACTIVO,2024-12-28
C006946,Z007,100,Activo,2024-07-03
C006947,Z007,100, activo ,2024-01-15
C006948,Z007,300,ACTIVO,2024-01-19
C006949,Z007,200,ACTIVO,2026-05-08
C006950,Z007,200,ACTIVO,2025-11-05
C006951,Z007,300, activo ,2024-04-04
C006952,Z007,300,ACTIVO,2025-12-15
C006953,Z007,500,ACTIVO,2026-02-16
C006954,Z007,500,ACTIVO,2026-04-17
C006955,Z007,100,Activo,2024-12-16
C006956,Z007,300,SUSPENDIDO,2025-09-09
C006957,Z007,300,ACTIVO,2025-07-29
C006958,Z007,100,ACTIVO,2025-05-23
C006959,Z007,500,ACTIVO,2025-03-16
C006960,Z007,500,ACTIVO,2026-01-30
C006961,Z007,500,Activo,2024-02-02
C006962,Z007,200,ACTIVO,2025-03-17
C006963,Z007,300,ACTIVO,2025-06-12
C006964,Z007,500,Activo,2024-10-19
C006965,Z007,300,SUSPENDIDO,2025-05-25
C006966,Z007,200,Activo,2024-01-06
C006967,Z007,200,ACTIVO,2024-07-09
C006968,Z007,100,ACTIVO,2025-12-04
C006969,Z007,300,Activo,2026-05-02
C006970,Z007,100, activo ,2024-10-11
C006971,Z007,500,ACTIVO,2024-06-11
C006972,Z007,300,ACTIVO,2024-01-19
C006973,Z007,100,ACTIVO,2026-02-13
C006974,Z007,200,ACTIVO,2024-06-10
C006975,Z007,500,ACTIVO,2024-11-14
C006976,Z007,100, activo ,2025-01-19
C006977,Z007,100,ACTIVO,2025-08-11
C006978,Z007,300, activo ,2025-07-13
C006979,Z007,200,ACTIVO,2024-11-18
C006980,Z007,300,ACTIVO,2024-09-16
C006981,Z007,200,ACTIVO,2025-11-19
C006982,Z007,100,ACTIVO,2026-05-03
C006983,Z007,500,Activo,2025-03-26
C006984,Z007,300,ACTIVO,2025-06-04
C006985,Z007,500,ACTIVO,2026-05-21
C006986,Z007,100,Activo,2026-05-10
C006987,Z007,300,ACTIVO,2025-06-26
C006988,Z007,300,ACTIVO,2024-11-22
C006989,Z007,600,ACTIVO,2024-05-25
C006990,Z007,300,ACTIVO,2025-07-18
C006991,Z007,300,Activo,2024-02-02
C006992,Z007,300,Activo,2025-07-11
C006993,Z007,200,ACTIVO,2026-01-02
C006994,Z007,300, activo ,2024-05-23
C006995,Z007,100,ACTIVO,2024-11-17
C006996,Z007,300,Activo,2024-08-14
C006997,Z007,300,Activo,2024-09-24
C006998,Z007,100,ACTIVO,2025-12-02
C006999,Z007,200, activo ,2024-09-19
C007000,Z007,100,ACTIVO,2025-12-05
C007001,Z007,200,SUSPENDIDO,2024-02-13
C007002,Z007,300,ACTIVO,2024-04-08
C007003,Z007,300,Activo,2024-01-04
C007004,Z007,300,ACTIVO,2024-08-04
C007005,Z007,500,ACTIVO,2025-01-13
C007006,Z007,200,Activo,2025-06-14
C007007,Z007,200,ACTIVO,2025-03-27
C007008,Z007,200, activo ,2024-01-08
C007009,Z007,200,ACTIVO,2025-12-13
C007010,Z007,200, activo ,2025-07-13
C007011,Z007,200, activo ,2025-12-17
C007012,Z007,200,ACTIVO,2026-02-28
C007013,Z007,300,Activo,2024-06-21
C007014,Z007,200,ACTIVO,2024-06-16
C007015,Z007,300,Activo,2025-09-05
C007016,Z007,200,Activo,2024-06-19
C007017,Z007,500,ACTIVO,2026-01-12
C007018,Z007,200,Activo,2024-09-30
C007019,Z007,100,ACTIVO,2024-06-22
C007020,Z007,300,ACTIVO,2025-12-03
C007021,Z007,200,ACTIVO,2026-03-19
C007022,Z007,200,ACTIVO,2024-11-22
C007023,Z007,100, activo ,2024-11-21
C007024,Z007,100,Activo,2026-03-09
C007025,Z007,100, activo ,2024-03-23
C007026,Z007,300,Activo,2026-03-02
C007027,Z007,200,ACTIVO,2024-02-23
C007028,Z007,100,Activo,2025-03-25
C007029,Z007,200,ACTIVO,2025-03-26
C007030,Z007,500,ACTIVO,2025-06-13
C007031,Z007,200, activo ,2026-01-21
C007032,Z007,300,ACTIVO,2024-01-10
C007033,Z007,100,SUSPENDIDO,2026-02-12
C007034,Z007,200,ACTIVO,2024-12-29
C007035,Z007,600, activo ,2026-01-17
C007036,Z007,300,ACTIVO,2024-03-03
C007037,Z007,300,ACTIVO,2024-03-08
C007038,Z007,300, activo ,2024-04-09
C007039,Z007,200,ACTIVO,2026-01-15
C007040,Z007,100,ACTIVO,2026-04-30
C007041,Z007,300,ACTIVO,2024-10-19
C007042,Z007,100,ACTIVO,2024-06-08
C007043,Z007,200, activo ,2025-03-26
C007044,Z007,300,ACTIVO,2024-04-24
C007045,Z007,100,ACTIVO,2024-11-23
C007046,Z007,300,ACTIVO,2024-08-14
C007047,Z007,300, activo ,2025-05-14
C007048,Z007,500,ACTIVO,2024-08-08
C007049,Z007,100,ACTIVO,2024-12-11
C007050,Z007,300,SUSPENDIDO,2026-01-03
C007051,Z007,300,ACTIVO,2026-01-24
C007052,Z007,600, activo ,2026-03-14
C007053,Z007,300, activo ,2025-04-15
C007054,Z007,500,SUSPENDIDO,2024-06-10
C007055,Z007,300,ACTIVO,2025-03-01
C007056,Z007,600, activo ,2024-05-09
C007057,Z007,300, activo ,2024-08-16
C007058,Z007,500,ACTIVO,2025-03-29
C007059,Z007,100,ACTIVO,2026-04-18
C007060,Z007,200, activo ,2024-10-26
C007061,Z007,100,Activo,2025-05-16
C007062,Z007,500,ACTIVO,2024-03-20
C007063,Z007,300,ACTIVO,2025-03-19
C007064,Z007,200,ACTIVO,2024-12-13
C007065,Z007,200,ACTIVO,2025-06-16
C007066,Z007,300,ACTIVO,2024-05-02
C007067,Z007,100,ACTIVO,2026-05-19
C007068,Z007,200,Activo,2025-02-20
C007069,Z007,300,ACTIVO,2025-02-06
C007070,Z007,200,Activo,2024-12-20
C007071,Z007,200, activo ,2024-06-12
C007072,Z007,300,ACTIVO,2025-06-11
C007073,Z007,500,ACTIVO,2026-02-10
C007074,Z007,500,Activo,2025-01-19
C007075,Z007,200,ACTIVO,2025-05-23
C007076,Z007,500,ACTIVO,2024-08-08
C007077,Z007,100,ACTIVO,2024-04-25
C007078,Z007,300,ACTIVO,2026-05-30
C007079,Z007,500,ACTIVO,2024-04-17
C007080,Z007,300,ACTIVO,2025-12-16
C007081,Z007,300,SUSPENDIDO,2024-11-03
C007082,Z007,100, activo ,2024-06-29
C007083,Z007,200,ACTIVO,2024-05-04
C007084,Z007,500,Activo,2024-07-19
C007085,Z007,600,ACTIVO,2024-07-22
C007086,Z007,200,Activo,2026-05-28
C007087,Z007,300,ACTIVO,2024-02-13
C007088,Z007,100,ACTIVO,2025-05-21
C007089,Z007,300,ACTIVO,2026-05-03
C007090,Z007,200,ACTIVO,2025-09-22
C007091,Z007,300,ACTIVO,2024-08-12
C007092,Z007,600,ACTIVO,2026-05-15
C007093,Z007,200,ACTIVO,2024-01-29
C007094,Z007,100, activo ,2025-12-01
C007095,Z007,600,ACTIVO,2025-05-22
C007096,Z007,200,ACTIVO,2025-09-06
C007097,Z007,100,Activo,2025-08-01
C007098,Z007,500,ACTIVO,2024-05-29
C007099,Z007,300, activo ,2025-05-12
C007100,Z007,300,ACTIVO,2025-10-26
C007101,Z007,200,ACTIVO,2025-02-20
C007102,Z007,200,ACTIVO,2026-05-01
C007103,Z007,300,ACTIVO,2025-03-07
C007104,Z007,200,ACTIVO,2026-03-08
C007105,Z007,300,ACTIVO,2024-12-25
C007106,Z007,200,ACTIVO,2026-04-19
C007107,Z007,200,ACTIVO,2025-07-29
C007108,Z007,200,ACTIVO,2025-06-08
C007109,Z007,500,ACTIVO,2025-04-25
C007110,Z007,100, activo ,2025-08-09
C007111,Z007,200,ACTIVO,2024-07-06
C007112,Z007,100,ACTIVO,2024-09-27
C007113,Z007,100, activo ,2025-12-25
C007114,Z007,600,ACTIVO,2024-08-27
C007115,Z007,100,ACTIVO,2025-10-10
C007116,Z007,500,ACTIVO,2024-06-14
C007117,Z007,500,ACTIVO,2025-05-01
C007118,Z007,100,Activo,2024-09-26
C007119,Z007,200, activo ,2024-08-27
C007120,Z007,100,Activo,2024-11-25
C007121,Z007,300, activo ,2025-07-12
C007122,Z007,300,ACTIVO,2025-01-18
C007123,Z007,600,ACTIVO,2026-06-14
C007124,Z007,100, activo ,2026-01-16
C007125,Z007,500, activo ,2025-06-20
C007126,Z007,200, activo ,2025-03-04
C007127,Z007,300,Activo,2024-08-14
C007128,Z007,200,ACTIVO,2024-07-31
C007129,Z007,300,ACTIVO,2025-05-20
C007130,Z007,500,ACTIVO,2024-12-31
C007131,Z007,500,ACTIVO,2024-03-22
C007132,Z007,200,ACTIVO,2025-01-30
C007133,Z007,300,ACTIVO,2024-10-12
C007134,Z007,100,Activo,2025-04-12
C007135,Z007,500,ACTIVO,2025-06-02
C007136,Z007,200,Activo,2025-02-15
C007137,Z007,100,ACTIVO,2025-04-02
C007138,Z007,200,Activo,2025-12-07
C007139,Z007,200, activo ,2025-05-13
C007140,Z007,100,ACTIVO,2024-03-10
C007141,Z007,200,Activo,2025-08-10
C007142,Z007,100,Activo,2024-07-25
C007143,Z007,200,Activo,2024-07-30
C007144,Z007,100,Activo,2025-07-30
C007145,Z007,500, activo ,2024-06-09
C007146,Z007,200, activo ,2024-01-08
C007147,Z007,300,ACTIVO,2024-01-02
C007148,Z007,300,Activo,2024-06-24
C007149,Z007,500, activo ,2025-08-06
C007150,Z007,300,ACTIVO,2024-11-01
C007151,Z007,100,ACTIVO,2025-07-13
C007152,Z007,100,ACTIVO,2026-04-14
C007153,Z007,200,ACTIVO,2026-03-26
C007154,Z007,100,ACTIVO,2025-04-28
C007155,Z007,200, activo ,2025-05-03
C007156,Z007,500,ACTIVO,2025-09-22
C007157,Z007,100,ACTIVO,2025-12-26
C007158,Z007,100,ACTIVO,2026-05-16
C007159,Z007,500, activo ,2024-04-30
C007160,Z007,300,ACTIVO,2024-05-14
C007161,Z007,200,ACTIVO,2024-12-07
C007162,Z007,100,Activo,2026-05-21
C007163,Z007,100,Activo,2025-10-29
C007164,Z007,300, activo ,2025-08-10
C007165,Z007,300,Activo,2025-10-20
C007166,Z007,600,ACTIVO,2024-08-16
C007167,Z007,200,ACTIVO,2024-08-03
C007168,Z007,300,ACTIVO,2024-12-20
C007169,Z007,100, activo ,2025-11-25
C007170,Z007,200,SUSPENDIDO,2026-04-15
C007171,Z007,200,ACTIVO,2024-12-20
C007172,Z007,300,Activo,2026-04-05
C007173,Z007,200,ACTIVO,2024-03-19
C007174,Z007,600,ACTIVO,2024-03-15
C007175,Z007,200,ACTIVO,2024-12-13
C007176,Z007 ,200,Activo,2025-08-05
C007177,Z007,200,ACTIVO,2024-05-21
C007178,Z007,100,Activo,2024-01-10
C007179,Z007,500,ACTIVO,2024-02-16
C007180,Z007,200, activo ,2025-04-27
C007181,Z007,600,Activo,2026-06-10
C007182,Z007,200,SUSPENDIDO,2024-03-20
C007183,Z007,100,Activo,2026-05-06
C007184,Z007,300,Activo,2026-04-24
C007185,Z007,200, activo ,2024-11-26
C007186,Z007,500,ACTIVO,2024-12-21
C007187,Z007,300, activo ,2024-10-26
C007188,Z007,200,ACTIVO,2025-05-10
C007189,Z007,500,Activo,2025-11-20
C007190,Z007,500, activo ,2024-08-24
C007191,Z007,500,Activo,2025-08-23
C007192,Z007,500,ACTIVO,2026-05-28
C007193,Z007,600,ACTIVO,2026-04-14
C007194,Z007,300,Activo,2026-04-08
C007195,Z007,200,ACTIVO,2026-02-09
C007196,Z007,300, activo ,2024-09-06
C007197,Z007,100,ACTIVO,2025-08-03
C007198,Z007,200,ACTIVO,2025-08-28
C007199,Z007,100,Activo,2026-01-27
C007200,Z007,500,ACTIVO,2025-06-19
C007201,Z007,100, activo ,2025-07-01
C007202,Z007,200, activo ,2026-06-08
C007203,Z007,300, activo ,2024-08-01
C007204,Z007,100,ACTIVO,2025-01-16
C007205,Z007,300, activo ,2024-02-14
C007206,Z007,100,ACTIVO,2025-02-15
C007207,Z007,300, activo ,2024-12-14
C007208,Z007,300,ACTIVO,2024-12-25
C007209,Z007,500, activo ,2025-01-24
C007210,Z007,300, activo ,2024-06-28
C007211,Z007,500,ACTIVO,2024-01-13
C007212,Z007,300,Activo,2024-06-07
C007213,Z007,200,SUSPENDIDO,2025-03-10
C007214,Z007,500,ACTIVO,2024-07-25
C007215,Z007,100,ACTIVO,2025-08-11
C007216,Z007,500,ACTIVO,2025-07-19
C007217,Z007,100, activo ,2025-08-18
C007218,Z007,200, activo ,2025-05-23
C007219,Z007,100,ACTIVO,2026-04-22
C007220,Z007,300,ACTIVO,2025-04-26
C007221,Z007,500,ACTIVO,2024-08-03
C007222,Z007,100,ACTIVO,2026-06-10
C007223,Z007,100,ACTIVO,2026-01-21
C007224,Z007,500, activo ,2025-01-29
C007225,Z007,300,ACTIVO,2026-02-20
C007226,Z007,200,Activo,2026-02-18
C007227,Z007,300,ACTIVO,2026-03-22
C007228,Z007,500,ACTIVO,2025-04-08
C007229,Z007,300,SUSPENDIDO,2024-08-09
C007230,Z007,200,ACTIVO,2024-11-20
C007231,Z007,500,ACTIVO,2026-02-16
C007232,Z007,100,SUSPENDIDO,2025-03-13
C007233,Z007,500,Activo,2025-11-18
C007234,Z007,300,SUSPENDIDO,2026-05-14
C007235,Z007,100,ACTIVO,2024-10-14
C007236,Z007,200,ACTIVO,2026-03-07
C007237,Z007,300,Activo,2025-03-10
C007238,Z007,200,ACTIVO,2024-11-05
C007239,Z007,100,ACTIVO,2024-03-24
C007240,Z007,300,ACTIVO,2025-04-28
C007241,Z007,200,Activo,2025-04-26
C007242,Z007,200,ACTIVO,2024-05-21
C007243,Z007,300,ACTIVO,2025-06-19
C007244,Z007,300, activo ,2025-02-07
C007245,Z007,300, activo ,2025-01-02
C007246,Z007,200,ACTIVO,2025-09-03
C007247,Z007,100,ACTIVO,2024-03-28
C007248,Z007,200,Activo,2024-05-03
C007249,Z007,300,ACTIVO,2024-03-30
C007250,Z007,100,ACTIVO,2025-04-02
C007251,Z007,200,ACTIVO,2024-07-15
C007252,Z007,600,ACTIVO,2024-08-21
C007253,Z007,300,ACTIVO,2024-07-02
C007254,Z007,200,SUSPENDIDO,2024-06-12
C007255,Z007,100,ACTIVO,2024-07-09
C007256,Z007,200,ACTIVO,2026-06-10
C007257,Z007,300,ACTIVO,2024-06-15
C007258,Z007,100, activo ,2026-05-11
C007259,Z007,200, activo ,2026-05-11
C007260,Z007,500, activo ,2026-02-01
C007261,Z007,300,ACTIVO,2025-08-12
C007262,Z007,200,ACTIVO,2024-02-16
C007263,Z007,200,Activo,2024-07-18
C007264,Z007,600,ACTIVO,2025-10-12
C007265,Z007,300,Activo,2025-03-18
C007266,Z007,300,ACTIVO,2026-06-08
C007267,Z007,100,SUSPENDIDO,2026-06-11
C007268,Z007,500, activo ,2025-10-06
C007269,Z007,300,Activo,2025-06-26
C007270,Z007,500,ACTIVO,2026-04-16
C007271,Z007,100,ACTIVO,2025-11-21
C007272,Z007,500, activo ,2025-02-05
C007273,Z007,200,ACTIVO,2026-04-25
C007274,Z007,500,Activo,2025-03-31
C007275,Z007,100,ACTIVO,2024-03-29
C007276,Z007,200, activo ,2025-05-14
C007277,Z007,500,ACTIVO,2025-04-03
C007278,Z007,200,ACTIVO,2024-07-20
C007279,Z007,200,ACTIVO,2025-02-10
C007280,Z007,500,ACTIVO,2024-02-29
C007281,Z007,500,ACTIVO,2026-01-18
C007282,Z007,100,ACTIVO,2024-10-05
C007283,Z007,200, activo ,2026-05-20
C007284,Z007,100,ACTIVO,2026-04-07
C007285,Z007,100,Activo,2025-06-10
C007286,Z007,100, activo ,2024-07-03
C007287,Z007,500,Activo,2024-08-23
C007288,Z007,200,ACTIVO,2024-05-27
C007289,Z007,300,Activo,2025-10-13
C007290,Z007,500,ACTIVO,2024-05-07
C007291,Z007,500,ACTIVO,2025-12-22
C007292,Z007,100,Activo,2024-11-20
C007293,Z007,100,ACTIVO,2024-02-01
C007294,Z007,300,Activo,2025-12-04
C007295,Z007,300,Activo,2025-08-03
C007296,Z007,200,ACTIVO,2025-07-31
C007297,Z007,200,ACTIVO,2024-07-14
C007298,Z007,200,ACTIVO,2025-02-25
C007299,Z007,300,Activo,2024-04-26
C007300,Z007,500,ACTIVO,2025-05-18
C007301,Z008,200,ACTIVO,2024-05-27
C007302,Z008,100, activo ,2025-05-04
C007303,Z008,200,ACTIVO,2024-08-17
C007304,Z008,200,Activo,2025-04-21
C007305,Z008,300,Activo,2025-10-18
C007306,Z008,200,ACTIVO,2025-06-29
C007307,Z008,300,ACTIVO,2025-10-21
C007308,Z008,100,Activo,2025-01-28
C007309,Z008,100,SUSPENDIDO,2024-05-14
C007310,Z008,200,ACTIVO,2024-05-09
C007311,Z008,200,ACTIVO,2024-08-19
C007312,Z008,100,ACTIVO,2025-10-08
C007313,Z008,100,ACTIVO,2024-11-23
C007314,Z008,200,Activo,2026-04-27
C007315,Z008,200,ACTIVO,2024-11-10
C007316,Z008,100, activo ,2026-01-11
C007317,Z008,200,ACTIVO,2024-08-02
